id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
932096537464276831,Greenwood Gateway - family home with office & gym!,112760185,Robbie,Other neighborhoods,Greenwood,47.69556,-122.35843,Entire home/apt,149,3,9,2024-02-04,2.52,1,115,9,STR-OPLI-23-001244
932182395465826634,"Charming Wallingford - UW, City",142928226,Alice,Other neighborhoods,Wallingford,47.65642216803241,-122.32689180688486,Private room,66,1,14,2024-01-02,1.65,2,155,14,STR-OPLI-19-003214
932193605944486585,Hip Modern Space Close in Downtown,62463332,Devan,Downtown,Belltown,47.616043954431696,-122.34251883312614,Entire home/apt,117,1,30,2024-03-17,3.83,1,52,30,STR-OPLI-24-000122
932239054261106329,"Modern 3Bed+loft, 3.5Bath close to stadiums",343297318,Kaia,Central Area,Atlantic,47.5858644,-122.3021547,Entire home/apt,216,1,27,2024-03-24,3.93,1,313,27,STR-OPLI-23-001113
932546572258022544,Apartment in Seattle - TAKA,3170157,Mimi,Central Area,Minor,47.60609,-122.31214,Entire home/apt,250,2,7,2023-12-18,0.84,2,276,7,STR-OPLI-23-000752
932704072779119404,Beautiful 9-Bed Capitol Hill Oasis w/King beds,28420265,Sherry,Capitol Hill,Stevens,47.63081,-122.30783,Entire home/apt,732,2,12,2024-02-05,1.56,47,307,12,STR-OPLI-23-000766
932856981670182906,"3BR Modern, High Ceilings & Close to Everything",16478932,Catrina,Interbay,Interbay,47.653676543203304,-122.38334372250587,Entire home/apt,130,7,0,,,1,245,0,STR-OPLI-23-001292
932873289086830732,Charming Wallingford Home: Walking Distance to UW!,389788669,Anthony,Other neighborhoods,Wallingford,47.658978097351934,-122.3227974509729,Entire home/apt,107,2,12,2024-03-25,1.43,1,131,12,STR-OPLI-23-000361
932880376418452687,The Garden Digs,11524871,Molly,Capitol Hill,Stevens,47.62262185793406,-122.30481754783112,Entire home/apt,160,2,14,2024-03-03,1.74,1,32,14,STR-OPLI-23-000909
932989208367012116,Super cool W. Seattle townhouse,13133962,Nicholas,West Seattle,Seaview,47.55156,-122.38756,Entire home/apt,138,1,0,,,1,200,0,STR-OPLI-23-001551
933493335498853635,Seattle Spacious Modern Comforts,83669366,Thang,Delridge,South Delridge,47.51638,-122.35921,Entire home/apt,204,2,8,2023-10-22,0.94,1,355,8,
933536835890673871,Capital Hill Townhome w/ AC and Roof Deck View,214542611,Daniel,Capitol Hill,Stevens,47.61948516747138,-122.30888733100072,Entire home/apt,224,2,18,2024-03-10,2.12,1,79,18,STR-OPLI-23-000868
933546406472611643,Beach Drive 1 bedroom near Alki!,15907198,Anja,West Seattle,Alki,47.57278,-122.41064,Entire home/apt,140,30,0,,,1,270,0,
934038637600193417,Room in Great Townhome near everything,1675559,Dan,Central Area,Minor,47.60960407090877,-122.31578170268153,Private room,100,30,2,2023-11-30,0.37,1,83,2,
934187156526791807,Home on the hill,263715063,Haobin,Beacon Hill,Mid-Beacon Hill,47.56056,-122.29964,Entire home/apt,230,1,22,2024-02-25,2.59,1,86,22,STR-OPLI-23-000884
934232081561631734,Stylish PNW Capitol Hill Studio,525338091,Kathleen,Capitol Hill,Stevens,47.61475115785026,-122.31243580405794,Entire home/apt,125,5,10,2024-03-20,1.26,1,226,10,STR-OPLI-23-000928
934236815312980485,Serene lake view apartment,525339204,Douglas,Rainier Valley,Mount Baker,47.590234429842965,-122.29011823624906,Entire home/apt,200,2,5,2023-11-28,0.74,1,148,5,STR-OPLI-23-001126
934422357691763323,Updated Quiet Home w/AC and Fenced Yard.,22866680,Tyler,Lake City,Victory Heights,47.711621837369094,-122.30675038804797,Entire home/apt,275,2,12,2023-10-18,1.49,1,76,12,STR-OPLI-23-000903
934743100224319868,Amazing Modern Uptown Getaway,136505579,Eli,University District,University District,47.666644407817124,-122.3155066705174,Entire home/apt,181,30,2,2023-11-01,0.28,1,296,2,
934906314734707710,Private Guest Suite in the Trees,2360552,Taylor,Ballard,Adams,47.6749836,-122.3950234,Entire home/apt,104,2,18,2024-03-20,3.16,1,0,18,STR-OPLI-23-001063
935091740661459056,Charming Green Lake Apartment,684434,Dan,Other neighborhoods,Green Lake,47.687102957558686,-122.3365196213574,Entire home/apt,105,2,6,2024-03-10,0.95,1,0,6,STR-OPLI-23-001076
935688489082949704,Local Treasure Townhome - 15min to Downtown,76642600,Caitlin,Other neighborhoods,Fremont,47.65858,-122.35934,Entire home/apt,,3,1,2023-10-15,0.18,6,152,1,STR-OPLI-19-001538
936165661062208553,Juni's Guest Suite - Greenwood/Green Lake/Phinney,49636068,Davide,Other neighborhoods,Greenwood,47.68689242808718,-122.34939809394024,Entire home/apt,135,2,15,2024-03-18,1.92,1,63,15,STR-OPLI-23-000904
936350080362726657,Cozy Studio Near Everything,86157147,Lyle,Downtown,First Hill,47.61102204255843,-122.32911619934532,Entire home/apt,119,3,20,2024-03-03,2.67,18,113,20,STR-OPLI-23-000911
936393676925936356,Seattle U-District/UW Family Vacation Retreat,11828812,Kate,University District,University District,47.66923,-122.30752,Entire home/apt,334,2,4,2023-11-26,0.73,2,10,4,STR-OPLI-23-001301
937089090057186778,Comfortable Family Friendly Home w/ Patio & Spa,186185290,Dave,Delridge,Riverview,47.54168015702035,-122.35281975602962,Entire home/apt,388,2,19,2024-03-25,2.89,1,0,19,STR-OPLI-23-000419
937169847058274942,Your family home in Seattle,509830734,FM Premier,Queen Anne,North Queen Anne,47.65086,-122.37241,Entire home/apt,328,3,8,2023-12-30,1.24,1,167,8,STR-OPLI-23-000481
937195246728290569,Cute Cottage with Hot Tub,512825858,Dre,Beacon Hill,Mid-Beacon Hill,47.5659,-122.3179,Entire home/apt,191,2,10,2024-03-17,1.29,16,243,10,STR-OPLI-22-001787
937258288413566641,Views of Lake Union and Seattle Skyline,512825858,Dre,Cascade,Eastlake,47.640252887846536,-122.32792092619451,Entire home/apt,194,2,18,2024-03-24,2.55,16,224,18,STR-OPLI-22-000308
937599201680065495,Private Mount Baker Tree House,17340437,Darrick,Rainier Valley,Mount Baker,47.58916200659736,-122.29084179663536,Entire home/apt,210,1,2,2023-08-29,0.25,2,89,2,STR-OPLI-23-000424
937740273007093831,4 Beds Top Floor House with Lake & Mountain Views,458295751,Emma,Other neighborhoods,View Ridge,47.68591,-122.26909,Entire home/apt,286,3,14,2024-02-26,1.69,11,140,14,STR-OPLI-23-000910
937785920910055988,The Hazelnut 2,3271086,Shelli,Other neighborhoods,Fremont,47.65904381094852,-122.35832153443289,Entire home/apt,130,2,1,2023-11-26,0.25,2,145,1,STR-OPLI-20-001091
938433027190833929,Modern 2BR Belltown Condo w/ Free Parking,536077077,Jenny,Downtown,Belltown,47.61844,-122.34579,Entire home/apt,232,2,20,2024-03-24,3.11,1,110,20,STR-OPLI-23-001039
938733026951084333,Brand New Boutique Apartment!,199444566,Brenda,West Seattle,North Admiral,47.57617684074648,-122.38026654308649,Entire home/apt,145,3,2,2023-11-23,0.32,1,142,2,STR-OPLI-23-001163
939083683725767474,Winning stay in heart of Seattle,20453414,K,Downtown,Pioneer Square,47.59668,-122.33125,Entire home/apt,179,2,14,2024-03-24,1.69,1,156,14,STR-opli-22-001286
939154272814304433,7 blocks away from Greenlake!,78456905,Damian,Other neighborhoods,Wallingford,47.66550549999999,-122.3262709,Entire home/apt,190,15,6,2023-12-26,0.74,1,39,6,STR-OPLI-23-000914
939179226710659866,Waterfront Oasis in the Heart of Downtown Seattle,179254749,Andrew,Downtown,Pike-Market,47.60858964704901,-122.33965430910146,Entire home/apt,125,1,33,2024-03-14,4.18,4,221,33,STR-OPLI-20-000370
939306896544872966,Industrial-Style Townhome with Roof deck & BBQ!,526777302,Elise,Central Area,Atlantic,47.58161,-122.30016,Entire home/apt,300,1,0,,,1,265,0,STR-OPLI-23-001435
939419454114758477,Contemporary 3BR TH Oasis: Next to GreenLake & UW!,443152662,Renee,Other neighborhoods,Roosevelt,47.67269,-122.31935,Entire home/apt,277,1,27,2024-03-16,3.29,3,161,27,STR-OPLI-23-000830
939899702287013751,Columbia City Cottage- Basement studio,38110467,Eric,Rainier Valley,Columbia City,47.556800513962486,-122.27404331907152,Entire home/apt,50,30,0,,,2,164,0,
940106596572161616,Stunning 2B2B w/ Lake Union & Space Needle view,25110157,Eva And Sid,Cascade,Eastlake,47.64257675905393,-122.32512294428206,Entire home/apt,184,2,20,2024-03-25,2.83,27,185,20,STR-OPLI-23-000689
940611419726672486,Modern & spacious 1 bedroom apartment,31252146,Sebastian,Northgate,Haller Lake,47.71398739461985,-122.34231831317504,Entire home/apt,94,2,3,2024-02-29,0.44,6,163,3,STR-OPLI-23-001479
940675618598540264,Seattle Cityscape Townhouse,286969970,Ellie,Other neighborhoods,Fremont,47.6631322,-122.3516623,Entire home/apt,158,2,5,2024-02-22,0.77,1,273,5,STR-OPLI-23-000498
940708580592672222,Cozy & Spacious 2 bed/2 bath - Perfect location,326898559,Stephanie,Other neighborhoods,Phinney Ridge,47.67322,-122.34668,Entire home/apt,115,1,26,2024-03-25,3.80,1,133,26,STR-OPLI-22-001017
940726914625808454,Bright Belltown Studio,512825858,Dre,Downtown,Belltown,47.612969795814486,-122.34650981146225,Entire home/apt,149,2,14,2024-03-23,1.84,16,246,14,STR-OPLI-23-000927
940913802661832814,University Village Home/2 Units,49654701,Liqun,Other neighborhoods,Ravenna,47.66478,-122.29184,Entire home/apt,349,2,5,2023-12-30,0.77,3,127,5,STR-OPLI-22-000109
942052494311034553,Amazing Views with Pool and A/C!,77887005,Matthew,Beacon Hill,North Beacon Hill,47.59242382277897,-122.31686957893669,Entire home/apt,108,30,0,,,1,278,0,
942058251135054053,Photographer's ADU in Seattle,7008342,Heywood,Beacon Hill,South Beacon Hill,47.51762,-122.28595,Entire home/apt,81,1,33,2024-03-10,4.04,2,29,33,STR-OPLI-19-002825
942240590643369385,New Modern Townhouse- Seattle/Ballard,109645574,Jay,Ballard,Adams,47.665840867144695,-122.37758543896994,Entire home/apt,125,2,29,2024-03-24,4.24,4,131,29,STR-OPLI-20-000329
942432342134788773,Getaway in Seattle Center,527563791,Alan,Downtown,Belltown,47.6166890319004,-122.34735144169525,Entire home/apt,113,2,34,2024-03-15,4.23,1,122,34,STR-OPLI-23-000948
943068393497595811,Walkable Ballard 3 bed Townhome!,55815370,Ian,Ballard,Adams,47.669221652166144,-122.39309292286634,Entire home/apt,89,30,5,2023-12-27,0.74,1,176,5,STR-OPLI-23-001135
943446654078199367,The Seward Park Socialite,9431166,Lonnie,Rainier Valley,Brighton,47.54322561384558,-122.27303210667996,Entire home/apt,304,2,21,2024-03-17,2.70,1,303,21,STR-OPLI-23-000878
943576231709018166,Green bell Skyway house (Lower Level),522224838,Thai,Rainier Valley,Rainier Beach,47.50967243746551,-122.26929216297658,Entire home/apt,182,2,3,2023-09-22,0.38,2,352,3,STR-OPLI-23-001182
944223336825077748,Retro Chic Revival- 15 to Stadiums/DT/Seatac,73064129,Kelsey,Seward Park,Seward Park,47.55778,-122.26969,Entire home/apt,114,1,28,2024-03-20,3.65,2,266,28,STR-OPLI-23-001045
944417076598465699,Cozy 3BR home,292705778,Kevin,Rainier Valley,Columbia City,47.56795,-122.28928,Entire home/apt,185,1,2,2023-10-08,0.26,4,176,2,STR-OPLI-23-000804
944918471855182804,Waterfront Getaway Condo | Pike Place | Pier 66,17894988,Martin,Downtown,Pike-Market,47.60916404912178,-122.34391085117595,Entire home/apt,192,3,9,2024-03-05,1.43,1,140,9,STR-OPLI-23-000613
944934169127409792,2-Bd Suite with Sound Views · Location · AC,2895660,Phoebe,Queen Anne,North Queen Anne,47.651667726159836,-122.37469387155406,Entire home/apt,145,2,7,2023-11-02,0.96,2,64,7,STR-OPLI-23-000561
944985843529881821,"Entire ColumbiaDuplex-Downtown5""",528282377,Sonny,Rainier Valley,Columbia City,47.5653241,-122.2894662,Entire home/apt,98,1,4,2024-01-02,0.52,1,316,4,STR-OPLI-22-001042
945070522335930759,Metropolitan SLU's Premier Residence,451732162,Thierry,Cascade,South Lake Union,47.62169,-122.33117,Entire home/apt,155,2,19,2024-03-24,3.03,2,85,19,STR-OPLI-22-001990
945168154429393106,Centrally located full apartment | Free Parking,31252146,Sebastian,Other neighborhoods,Bitter Lake,47.7337741,-122.3488862,Entire home/apt,92,30,4,2023-12-28,0.82,6,114,4,STR-OPLI-21-340987
945787749755530436,Charming West Seattle Retreat,120007072,Michael,Delridge,High Point,47.55205,-122.36597,Entire home/apt,247,2,0,,,1,265,0,STR-OPLI-23-001382
945798618379233426,Sleeping under the Needle,520241527,Katrina,Queen Anne,Lower Queen Anne,47.62077,-122.35458,Entire home/apt,230,2,3,2023-10-10,0.41,2,31,3,STR-OPLI-23-000780
946438413829549613,Furnished studio with its own entrance and parking,528662330,Bertin,Lake City,Victory Heights,47.716404,-122.3048687,Entire home/apt,,1,22,2024-03-25,2.88,1,0,22,STR-OPLI-23-001021
946700604446768585,Relaxing Retreat Guest Suite,1447809,Melissa,Central Area,Mann,47.6209762,-122.2983357,Entire home/apt,109,1,53,2024-03-24,7.95,1,182,53,STR-OPLI-23-001154
946729341545176755,New | King Bed | AC | Peaceful | Family | Private,375316076,Kanghui,Central Area,Atlantic,47.59509882565113,-122.29998576527493,Entire home/apt,158,2,21,2024-03-17,3.68,1,0,21,STR-OPLI-23-001231
947340341598359148,Belltown Condo with Views near Pike Place,512825858,Dre,Downtown,Belltown,47.61338296004288,-122.34643794835158,Entire home/apt,197,2,17,2024-03-17,2.23,16,231,17,STR-OPLI-22-001778
947976911933784220,"Lovely 1BR, Brand New Townhouse, view on Mt Rainer",399501471,Anna,Rainier Valley,Columbia City,47.56661,-122.29089,Private room,68,1,29,2024-03-24,3.87,2,171,29,STR-OPLI-23-001041
947981246299514820,Seattle - Queen Anne - 2bd/2bh,202906692,Luvsansharav,Queen Anne,Lower Queen Anne,47.624422797057164,-122.3650891163502,Entire home/apt,160,2,0,,,1,174,0,STR-OPLI-24-000062
948000131795085610,Cozy 1BR DADU Retreat in View Ridge,398317720,Joanne,Other neighborhoods,View Ridge,47.6774297,-122.2705414,Entire home/apt,101,1,10,2024-03-10,1.28,60,346,10,STR-OPLI-23-000877
948029918064035422,"Seattle Family Home: Heated Pool, Spa & Cozy Charm",4098634,Justina,Northgate,Maple Leaf,47.69404365755653,-122.30736027670318,Entire home/apt,895,4,0,,,1,110,0,STR-OPLI-23-001303
948148085087483030,Charming Hawthorne Hills Home,504650284,Dan,Other neighborhoods,Windermere,47.6736002719208,-122.27583413454282,Entire home/apt,375,3,2,2023-10-08,0.32,1,125,2,STR-OPLI-23-000824
948556162344546737,"Cozy 1 Bed, 1 Bath Apt 1 Block from Greenlake",20517215,Emiliano,Other neighborhoods,Green Lake,47.68840228998352,-122.33642378184712,Entire home/apt,66,30,0,,,2,291,0,
948583111753990852,Summer House- Kingbed | workspace | outdoor dining,29666316,Mish,Central Area,Harrison/Denny-Blaine,47.62366595983341,-122.29178274861934,Entire home/apt,115,1,34,2024-03-10,4.34,21,230,34,STR-OPLI-23-001018
948625497561425585,SummerHouse Guest Suite | Central| Yard| workspace,29666316,Mish,Central Area,Harrison/Denny-Blaine,47.623653191107074,-122.29395144529666,Entire home/apt,87,1,15,2024-03-11,1.91,21,206,15,STR-OPLI-23-001018
949172170641706059,"Central Spot, 3 Bedrooms, 6 Beds",14062900,Shawn,Central Area,Minor,47.60388,-122.31636,Entire home/apt,102,1,28,2024-03-23,3.65,3,79,28,STR-OPLI-19-000069
949284594594321070,Private 2-Bedroom Apt w/ Parking in SEA,16601919,Mason,Seward Park,Seward Park,47.56118,-122.27559,Entire home/apt,168,1,47,2024-03-22,7.05,1,30,47,STR-OPLI-23-001034
949350333467771973,Seattle Private Resort Heated Lake & Mt Views,80604543,Joey,Other neighborhoods,Windermere,47.6748181994189,-122.27506853305489,Entire home/apt,814,2,7,2024-03-18,1.75,1,266,7,STR-OPLI-23-001111
950001182991422396,Stylish 3BR l Dual Monitor Desk l En-Suite,122586837,Sabrina,Central Area,Minor,47.60755,-122.30287,Entire home/apt,122,3,1,2023-08-21,0.14,2,7,1,STR-OPLI-22-001838
950142898623320576,Cityscape Haven! Heart of Seattle/stunning Rooftop,524878746,Liz,Queen Anne,Lower Queen Anne,47.62684,-122.34416,Entire home/apt,196,2,43,2024-03-09,5.81,2,146,43,STR-OPLI-23-001346
950834159113458498,Downtown Pike Condo w Parking Amazing Ocean Views,419944140,David,Downtown,Pike-Market,47.60834533366814,-122.33968545136148,Entire home/apt,360,6,0,,,2,305,0,STR-OPLI-24-000302
950875287192576672,"2BR in heart of Seattle, close to DT, UW. Parking!",529928619,Jacob,Other neighborhoods,Fremont,47.65419,-122.35789,Entire home/apt,108,1,17,2024-03-16,2.97,1,58,17,STR-OPLI-19-002742
951360826907458294,Stylish Lake View 3 bed/1.5 bath,245783618,Ahmed,Central Area,Leschi,47.594947967362835,-122.29418855975479,Entire home/apt,202,2,13,2024-03-18,2.02,1,13,13,STR-OPLI-23-000992
951615014529972539,Amazing light-filled home with EV charging and A/C,487344448,Ricardo,Beacon Hill,North Beacon Hill,47.58034794647619,-122.30372533866374,Entire home/apt,147,3,33,2024-03-16,4.52,18,90,33,STR-OPLI-23-001227
951635682079144189,Ballard's Lush Family Abode,34077999,Subhajit,Ballard,West Woodland,47.66503575905209,-122.36897120626078,Entire home/apt,160,2,5,2023-10-29,0.73,1,228,5,STR-OPLI-23-001064
951711018836318765,"Indulgent Spa and Stay: King Bed, Sauna, Lake!",5190612,Stacey,Central Area,Leschi,47.60432832005034,-122.28517296159018,Entire home/apt,146,2,11,2024-03-20,1.78,1,262,11,STR-OPLI-23-001155
951717414001630428,*Hot tub* - 2 bed near UW & Seattle Children's,1306065,Pj,Other neighborhoods,Roosevelt,47.68986,-122.30791,Entire home/apt,130,2,4,2024-03-03,1.64,1,57,4,STR-OPLI-23-001353
951770772459343192,"1BR Belltown Heart, FREE Parking, Rooftop View",530167238,Chris,Downtown,Belltown,47.61749349999999,-122.3463071,Entire home/apt,133,1,60,2024-03-20,8.04,1,147,60,STR-OPLI-23-000792
952333648101962286,NEW private tiny home near GreenLake/Lightrail/I-5,375925557,Nate,Other neighborhoods,Roosevelt,47.68198524237358,-122.31698726912336,Entire home/apt,97,2,30,2024-03-24,3.96,2,192,30,STR-OPLI-23-000845
952430513247712635,1970s inspired Home,453353233,Thomas,Other neighborhoods,Crown Hill,47.69991,-122.37399,Private room,175,1,1,2024-03-03,1,4,338,1,STR-OPLI-23-000871
952465687930263075,Private bed & bath - Beacon Hill,1528889,Wendy,Beacon Hill,North Beacon Hill,47.58572,-122.31259,Private room,62,1,37,2024-03-17,5.44,1,15,37,STR-OPLI-23-000985
952550224960717941,Seattle best view in the city,453076802,Terece,Downtown,Belltown,47.61789,-122.33032,Entire home/apt,550,30,0,,,1,270,0,Exempt
952837481836556588,Space Needle Nest: Free Parking - Walk Anywher,461228814,Emma,Downtown,Belltown,47.617,-122.34738,Entire home/apt,102,1,30,2024-03-07,4.13,4,323,30,STR-OPLI-23-001893
953015980796934607,Pike Place Oasis,222433656,Taylor,Downtown,Pike-Market,47.608704,-122.3386233,Entire home/apt,270,6,12,2024-03-18,2.11,1,214,12,STR-OPLI-23-000953
953061719721882905,Apartment Space in SLU Seattle,485859922,Apeksha,Downtown,Belltown,47.6169406,-122.3375311,Shared room,100,30,1,2023-08-25,0.14,1,89,1,Exempt
953124586088989847,"City Harmony & Nature: Prkg, Pet-Friendly, Parks",53859262,David,Delridge,Roxhill,47.51781,-122.37465,Entire home/apt,176,1,4,2024-03-16,0.76,2,351,4,STR-OPLI-22-000877
953268356233470898,The Capitol Hill Haven - Near Hospitals,491116001,Kaela,Central Area,Mann,47.61951,-122.30142,Entire home/apt,160,30,0,,,7,269,0,
953759318980432902,Wallingford home,189743575,Amber,Other neighborhoods,Fremont,47.65984881156433,-122.34406758401997,Entire home/apt,218,1,6,2024-03-17,2.09,1,52,6,STR-OPLI-23-001375
953816092540499675,Chic & Cozy 1-Bed Unit in Quiet Area,127420768,Michele,Capitol Hill,Broadway,47.62465,-122.31813,Entire home/apt,105,1,23,2024-02-27,3.15,7,14,23,STR-OPLI-21-000065
954314672220005811,Sonder RailSpur | Lofted Queen Room+ w/ Balcony,219526255,Sonder (Seattle),Downtown,Pioneer Square,47.59917145309307,-122.3324603035308,Entire home/apt,213,1,44,2024-03-11,6.20,21,365,44,Exempt
954318318893709961,Sonder RailSpur | Accessible Queen Room+,219526255,Sonder (Seattle),Downtown,Pioneer Square,47.597395265283154,-122.33387449760956,Entire home/apt,178,1,24,2024-03-09,3.27,21,325,24,Exempt
954322640828372266,Sonder RailSpur | Lofted Queen Room+,219526255,Sonder (Seattle),Downtown,Pioneer Square,47.59923,-122.33396,Entire home/apt,178,1,57,2024-03-11,7.57,21,345,57,Exempt
954324894373980968,Sonder RailSpur | Superior Lofted Queen Room+,219526255,Sonder (Seattle),Downtown,Pioneer Square,47.59940876934677,-122.33221834631834,Entire home/apt,196,1,52,2024-03-10,6.93,21,365,52,Exempt
954475588030394749,Urban Gem: Block to Pike Place Market,268081550,Olga,Downtown,Pike-Market,47.608993330244225,-122.33888079206542,Entire home/apt,119,6,3,2024-03-10,0.42,2,175,3,STR-OPLI-19-000431
954760330665788899,Sweet-as-new Townhome! 14 min to Sea-Tac Airport,60252463,Belen,Delridge,South Delridge,47.521372771921925,-122.35654003374422,Entire home/apt,150,30,8,2024-01-01,1.21,1,270,8,Exempt
955407805570012955,Bright House - 2x tandem parking,531172355,Juliana,Other neighborhoods,Phinney Ridge,47.67699,-122.3603,Entire home/apt,156,3,0,,,2,75,0,STR-OPLI-21-000337
955625515870213664,Capitol Hill Studio Gem,220390118,Sarom,Downtown,First Hill,47.61167,-122.32481,Entire home/apt,76,30,2,2024-02-04,0.63,8,31,2,
955700238031283801,Room in a craftsman home.,235339261,Elizabeth,Ballard,Adams,47.67511077304047,-122.39551010205777,Private room,80,1,1,2024-03-10,1,4,20,1,STR-OPLI-19-001913
955975190075533876,Large & Elegant Apt | Free Parking | Rooftop & Gym,31252146,Sebastian,Central Area,Minor,47.61772389999999,-122.3039631,Entire home/apt,131,2,0,,,6,153,0,STR-OPLI-23-001479
956180506580185890,North Capital Hill Oasis-AP,484899828,Amy,Capitol Hill,Broadway,47.62373902157102,-122.31568075475276,Entire home/apt,84,30,1,2024-03-23,1,57,293,1,
956380676417754939,South Seattle Comfort Stay,531410747,Berhanu,Rainier Valley,Rainier Beach,47.51904572268241,-122.26212848057439,Private room,100,1,5,2024-01-01,0.81,1,341,5,STR-OPLI-19-003160
956482700168390854,The Greenwood Gem,340706410,Vince,Ballard,Whittier Heights,47.68689,-122.37551,Entire home/apt,152,2,14,2024-03-20,1.91,100,310,14,STR-OPLI-23-000951
956583158816273277,Autumn Leaves in Jefferson Park,340706410,Vince,Beacon Hill,North Beacon Hill,47.57342,-122.30918,Entire home/apt,134,1,30,2024-03-20,4.09,100,331,30,STR-OPLI-23-001157
956642108218772264,Luxury waterfront home w/ rooftop deck and views,43280955,Brianna,West Seattle,Alki,47.58552,-122.39789,Entire home/apt,506,2,4,2024-01-29,0.68,2,218,4,STR-OPLI-23-000472
956822969998965359,Joseph’s Rental,128469769,Helen,Northgate,Pinehurst,47.72089621765078,-122.32214023101595,Entire home/apt,350,2,3,2023-11-26,0.47,1,264,3,STR-OPLI-23-001185
956886464904514995,3 Story Townhome & Rooftop,235377615,Mercedes,Beacon Hill,North Beacon Hill,47.58813195754779,-122.31416006908161,Entire home/apt,169,2,7,2023-11-12,0.99,1,157,7,STR-OPLI-23-001081
957169727761884741,Spatial 2 rooms Queen Anne near Pier,7435040,Vacation Rental LLC,Queen Anne,West Queen Anne,47.64082,-122.37603,Entire home/apt,92,2,2,2023-10-30,0.31,21,331,2,STR-OPLI-19-003321
957250950311387506,Contemporary 1 bedroom,292705778,Kevin,Rainier Valley,Columbia City,47.56946,-122.29062,Private room,85,1,1,2023-09-24,0.16,4,267,1,STR-OPLI-23-000804
957290743445783137,Your Modern Home at Central Seattle,32807985,Ted,Central Area,Atlantic,47.59602470000001,-122.2979274,Entire home/apt,173,2,17,2024-03-16,2.71,3,126,17,STR-OPLI-23-000984
957328136299101113,Charming 1 bedroom #2,292705778,Kevin,Rainier Valley,Columbia City,47.569183172127694,-122.29113606341907,Private room,90,1,2,2023-09-17,0.29,4,267,2,STR-OPLI-23-000804
957492830967744018,"Apt. W/ Hot tub, Fire Pit, and Yard",345495155,Max,Central Area,Atlantic,47.592321923246836,-122.30684307897593,Entire home/apt,133,1,31,2024-03-17,4.27,1,44,31,STR-OPLI-23-000850
957570942633728831,Capitol hill home  private rooftop,139136649,Sergio,Central Area,Minor,47.61134874432851,-122.31192292980026,Entire home/apt,269,2,13,2024-03-18,1.83,2,64,13,STR-OPLI-23-001055
957584172521053748,"Spacious Townhome in Cap Hill, Centrally Located!",27717984,Karlton,Capitol Hill,Broadway,47.6174645,-122.3134712,Entire home/apt,202,2,18,2024-03-18,2.45,1,145,18,STR-OPLI-23-001068
957951302615711172,"Oasis (w AC!) near grocery, public transit & park",18020488,Tyler And Angie,Rainier Valley,Mount Baker,47.569813669378355,-122.28855988241648,Entire home/apt,123,2,2,2024-02-08,0.88,8,31,2,STR-OPLI-21-000299
958023610731717787,Downtown Loft Space Needle Views,114225383,Kelsi,Downtown,Belltown,47.61749349999999,-122.3463071,Entire home/apt,115,2,21,2024-03-25,3.09,1,0,21,STR-OPLI-23-001001
958117572625194222,Basement In-law Suite - Montlake,44344095,Greg,Capitol Hill,Montlake,47.64303747901337,-122.3018944369954,Entire home/apt,131,2,8,2024-03-12,1.13,1,51,8,STR-OPLI-22-001983
958749643496671095,Scandi Boho Seattle Apartment w/ a King-Sized Bed,121688409,Evolve,Ballard,Adams,47.6697,-122.39542,Entire home/apt,106,3,3,2024-03-14,0.45,53,166,3,STR-OPLI-22-000407
958891515204071505,Beautiful West Seattle Tiny Home! New Construction,21699774,Pierre And Jessica,Delridge,Highland Park,47.52969,-122.35144,Entire home/apt,133,1,30,2024-03-24,4.05,1,255,30,STR-OPLI-23-001067
958999591467520538,Cozy 1926 Ravenna home-near UW,59534830,Xandy,Other neighborhoods,Ravenna,47.67378,-122.30064,Entire home/apt,144,1,0,,,1,310,0,STR-OPLI-24-000065
959050181686523318,Suburban Spa Oasis,516736346,Dan,Beacon Hill,Mid-Beacon Hill,47.55515,-122.30605,Entire home/apt,117,1,30,2024-03-26,5.26,1,0,30,STR-OPLI-23-001241
959392186874814763,Huge 2 bed home in Queen Anne,5308727,John,Queen Anne,North Queen Anne,47.648485840687584,-122.37421943208798,Entire home/apt,250,2,2,2023-09-04,0.29,2,85,2,STR-OPLI-21-000620
959416030313662140,Private Room with a patio in Central Cap hill,154082046,Rivers,Central Area,Minor,47.611766,-122.3144318,Private room,150,1,7,2023-11-12,0.99,1,262,7,STR-OPLI-23-001030
959456863722119641,Remote Workers' Dream with Parking & Sunset Views!,532231212,Belle,Central Area,Leschi,47.5915683092482,-122.2943043022414,Entire home/apt,300,1,15,2024-03-03,2.42,1,10,15,STR-OPLI-23-001090
959475138324880762,Enchanting House in Fauntleroy,352957767,Samuel,West Seattle,Fauntleroy,47.516347,-122.3940688,Entire home/apt,349,3,1,2023-11-25,0.24,1,74,1,STR-OPLI-23-001075
959885463934338306,"Blueground | Capitol Hill, deck, nr schools",107434423,Blueground,Capitol Hill,Broadway,47.61483990000001,-122.3241666,Entire home/apt,135,31,0,,,337,243,0,
960027690619842245,Modern 2 Bedroom Townhome,289572298,Dylan,Ballard,Adams,47.6714261,-122.3917596,Entire home/apt,198,2,13,2024-02-22,1.88,1,132,13,STR-OPLI-23-001118
